label	evaluation
0	朋友们！这是土匪呀！谁能管管？有地说理吗？[泪][泪]//@相声演员海峰: 他妈的，不得不骂
1	肥，美[酷][哈哈]
1	法国生蚝芬地奇Fines de Claire 3号1号、黑珍珠1号、贝隆生蚝新鲜到货[嘻嘻][嘻嘻][嘻嘻]???
1	非常感谢!欢迎您再次光临![太开心][鲜花] //@周佼佼:环境真心好，家庭院式，有兴趣的朋友一定要去看看哦[鼓掌]
1	岘港的第一抹日出 [哈哈] #美丽岘港，春天有约# @岘港假期 http://t.cn/zWwgUr9
1	#2014想去的城市#杭州的小伙伴们！看过来[鼓掌]
1	Hi，everybody！今儿你们都跟阿布吉一样桑班去了吧，有木有被不能睡到自然醒和长假综合症困扰啊？小仙女牺牲形象，做个鬼脸儿搞笑三连拍吧[做鬼脸]工作愉快，要加油哦[哈哈]
1	为了庆祝睡眠日，我们准备玩耍一下再睡[嘻嘻]
1	有一句话，叫做贱人就是矫情，我就是贱人。[哈哈]但我超喜欢会被感动到哭的姑凉的说。[阴险]
1	@小朵儿的天空 带小朵看马达加斯加吧，挺逗的。[哈哈]
1	分享//@北京环铁时代美术馆：【环铁时代国际画廊】国际艺术家驻地创作沙龙展于10月11日16：00开幕式准时进行，欢迎大家莅临展览现场交流。此次入园5位来自奥地利、美国、印度的国际艺术家摄影作品、油画作品、装置作品及中国雕塑家乌日根先生的雕塑作品将展现在大家面前。[鼓掌] [心]
1	@噢咿噢唱歌岛-OYEEO @大模王动漫 @杜?2011 @杜老爷01 //@皮三动画: 哐哐动画场景.....[哈哈]//@一剑平之: 做定格的看看。//@萌漫画: 太逼真了~~你看出来了吗？[围观]
1	回复@捧在手心里的中国:这是你的想象。 //@捧在手心里的中国:[哈哈]另一条腿被留在板门店那边了?
1	[赞]//@向二定: [抱抱]只有登过顶，才会懂得那种喜悦。
1	感谢肯定，希望嘉乐会在互联网业务的摸索中，越做越好，为大家贡献更多更贴心的服务 //@郭捕头:互联网业务开展的不错[嘻嘻]
1	[太开心]@ozarkman--EZLF @紫禁城的老茶馆是国安控 @狮子奏的白牛二 @北京土著网站 @旋转木马-110108 @魏可多 @annicole
1	11月21日海德堡的圣诞集市又要开始咯！[鼓掌]
1	目前已经开始进行决赛[鼓掌][鼓掌]
1	这世界，有多真实就有多美好！所有的过去都是温暖的回忆，温暖着当下的每一刻的我迈好每一个脚印。我庆幸我是我，已得其所，安分守己。。。元宵快乐，愿意彼此温暖着的心们[爱你]
1	[哈哈]@主持人雅娟 @贾玲 @相声艾莉 @Winny妖妖 @谢钟灵 @安静凤凰 @京城主持王挚璐 @墙壁上的尼莫小鱼 @北京星亮点---常可缘 @积极向上的狗尾花 @美库原创music-莉莉王 @小蜗牛-梓 //@龚浩川://@高清微电影:【因为爱你，所以允许了你的小贪心.[心]】
1	@小池塘爱小鼓包 美吧 [哈哈]
1	@余盈YUYU 小盆友从奥地利BURGENLAND带回的甜酒，入口后浓浓蜂蜜味，好适合我哇！！！[哈哈]
1	回复@中青旅:举双手双脚感谢著名编辑哈！！！[太开心] //@中青旅:小编双手双脚欢迎1039著名主持人加入现场，不知道您有空来不？ //@1039志梅: //@蓝色幽灵: 加油 //@一起开心畅谈: [耶][ok]
1	@包子577 @馋嘴猫99 @CaoRF 我决定要学学马小玲的功夫，把九字真言练练.不能光会说不会练啊!!这关键时刻可以防身啊~~[鼓掌]
1	我记得我和别人炫耀过你，我说你的名字都带着骄傲，我谈起你眼里闪闪发着光，但最后你成了我 闭口不谈的某人
1	各有三次婚史的两个哥们聚在了一起喝酒聊天，酒过三巡后其中一人感慨说：“唉，我这生真是不顺啊！没选择好，结婚一次失败一次，我真是羡慕你????”。“羡慕我？我怎么了？”。“你结婚一次成功一次，结婚一次成功一次????”[晕]这TM有区别吗？[晕]真是个2青年[哈哈]。
1	//@开心栋笃笑:坐缆车，刺激包括空中被困[哈哈]
1	独在异乡为异客，每逢周末倍思亲。此刻我与@相声演员赵广群 @新疆扎巴依 牛栏山二锅头配着伊力小酒喝！[亲亲]开心的小酒陪伴扎巴依！不喝到天亮不回去！[围观][太开心]
1	我和@袁东方 @滴玲玲玲 三个姿娘仔终于在cctv的晚会上见面了，两眼泪汪汪啊！化完妆再上合照[爱你]
1	小肚子疼了[哈哈]
1	@leesophie 这一大早的惊喜！[鼓掌][鼓掌]
1	真无奈，今年又是去不成//@张国田: 不用说你是平遥人，平遥有个十九街，但咱是柴油机厂里的九街[哈哈]
1	倒叙的手法居然也可以用在舞蹈里，真是叹为观止。就连摔倒的俯冲、肌肉的弹跳都表现出来了，真是民间有高人啊。 //@Letter-K:开始的一段刚好是整段表演里个人最喜欢的[鼓掌]
1	某人送偶的300天礼物?[爱你][爱你][爱你]欢喜呢！[抱抱]猜猜上面滴萌妹纸是哪个啊？！[做鬼脸]@张暴暴 [亲亲][亲亲][亲亲][鲜花][鲜花][鲜花][心][心][心]
1	[闭嘴]//@珊妮SMILE: 回复@王誉_读客:哈哈，那你赢了……赢在糗的没有技术含量上……[哈哈] //@王誉_读客:回复@珊妮SMILE:我可以自爆，我掉饭粒，菜汤溅到衣服上（吃面的话这事100%发生率），基本就这些
1	Lee Abbamonte，这位美国最年轻的行者，不仅从AYANA攫取灵感写作了博文“我为什么去巴厘无所事事？"，还在他的博客分享了许多照片哦！[爱你]
1	百年建筑下的新派潮流相声团体，掌柜@高晓攀 和二当家@尤宪超 携嘻哈包袱铺众将与您相约7月20日哈尔滨国际会展中心环球剧场[太开心]哈尔滨的朋友们，我们已经准备好了！你们呢？ 
1	吼吼，终于等到了 [爱你][爱你][爱你] @敦敦小艾
1	回复@Tower寒:这次中东之旅不晓得呆多久…计划是三月底回家…只是计划，在中东，计划永远是计划，没变化快…[酷]//@Tower寒:所以说真正的土豪在中东，不要看别人，就是你[哈哈]恭喜安全落地，这次中东之旅准备呆几个月？
1	9494，大哥大时代滴帅哥果然不一样咧~[哈哈][哈哈][哈哈]@李国庆 //@Gordon-哥顿: 回复@奥黛丽-东冬:好靓仔啊，介个淫系水啊？！[心]哈哈！我好想猪到哦！[偷笑] //@奥黛丽-东冬:回复@欢哥苹果派:[lxhx懒腰]不信，不信，我不信~
1	多谢多谢真么捧我们的场~~[太开心]
1	没事……有我陪你！[爱你]
1	2012磨坊百公里！明晚开走！加油！[鼓掌][鼓掌][鼓掌]
1	[哈哈]原因在于场合不同[偷笑] //@搞笑大百科:[疑问]
1	[赞]//@瘦肉小丸纸:[鼓掌] //@宁李:每个街拍爱好者耳熟能详的Tommy Ton，来看看VOGUE时尚网为你带来的独家专访，福音啊~~~[抱抱]
1	//@大内密探林林宋: //@浙江卫视蓝色经典:【新闻】#土地公土地婆#独树一帜的温馨搞笑风格引领2014年电视剧风潮[鼓掌][太开心][抱抱]土地婆婆这样的神话人物再次走入大众心中，以后土地公公再也不是大家所认识的“孤家寡人”啦[抱抱][太开心]今晚19：30分继续锁定@深圳卫视
1	#旅途硬菜#原来薯片还可以这样弄！！太酷炫了！！！[哈哈]
1	大众应该把你收了[哈哈]//@国保动物:这个是节能型产品，当遇见下坡路时，把轮子收起，直接滚下去，这个概念车的内部型号好像是“滚蛋Ⅱ50”型// @尹方鸣 ：赶紧整一台吧，太有爱了[嘻嘻][哈哈]
1	吃糖水，润肺止咳。[爱你]
1	今天感觉是和一车的“爱疯”在逛京城，客人来自中国联通。大家都懂的。[哈哈]
1	赛车手辰[嘻嘻]
1	哈哈哈哈[哈哈] //@I-am-MAOMAO:完了。。没看懂
1	我是多么滴不靠谱啊[哈哈]
1	下午茶时间，你最想喝什么？[嘻嘻]
1	[哈哈] 哇，说得真不错呢！到位?谢谢//@解雯焕
1	你还要怎么垫砖？？[哈哈][哈哈][哈哈]//@张攀CR7:@史清元 史伯伯我可不是垫砖啊~他坐您的位置~[偷笑][偷笑][偷笑]
1	哈哈哈哈~~笑死了~~~好苗子[鼓掌]让我想起了高中时候我们班的“流行感冒”乐队还有文科班的“快克”乐队~哈哈//@檀木幻想: 这步伐，节奏感以及唱功，绝对是进军城乡结合部的好苗子 //@李铁根: 摇滚乐不是请客吃饭，不是作文章和绘画绣花，它是钻木取火，愚公移山，是摩擦前列腺一千遍后的颤抖和痉挛。
1	//@涛儿妈:把这段话送给我即将毕业走向工作岗位的贝贝们[爱你]们 //@山西卫视:坚持[威武]//@主持人叶培隆://@传媒社会学徐文胜: 坚持 //@巴曙松:需要舍弃和失去一些东西
1	//@晃管演员王强: 还有第二轮哦...接着收看[亲亲]
1	想起了大理段家[哈哈]
1	真的是一组极佳的作品！[太开心]镜头捕捉到了灯光的幻化与夜的静谧，夜幕下的三亚海棠湾9号真的很迷人呢~
1	这是作秀？还是借工作秀内心？//@江苏王奕文:蒙着丽莎的是杨还是郎？[哈哈][给力][威武][围观]借工作之便爱要大胆表达出来！ //@奈爱配件:@纳丽德老杨 即使你蒙上了脸，还是会被@大苯小奔 @我亲爱的老虎 @浪小丫丫 @江苏王奕文 @大鹏背包走天下 等众人一眼就认出来的[偷笑][哈哈]
1	[嘻嘻]老插很自律~戒律确实很重要[good]
1	这是民族复兴计划吗？[哈哈]
1	这么沉？！那么切它的刀?????宝刀啊！不过看着挺好吃的。 //@SOHO中国的小武:比新疆大盘鸡贵多了[哈哈]
1	[鼓掌][鼓掌]周五多吃点哦~周末happy~
1	看到@吴法天 跟人约架！觉得比@方舟子 能耐大了去了！最起码吴老师能直面他人！方舟子只能缩在壳里！就会在网上叫嚣！真想狠狠的鄙视你！[哈哈][哈哈]
1	为着梦想要坚持到底[威武][威武][威武][围观][神马][浮云][爱你]@喜剧男人组合
1	中午在@ssam北京 和@蛋蛋IN北京 哥吃的好饱好舒服哈哈[哈哈][哈哈]还见到了超可爱的boss[哈哈][哈哈]
1	哪里有？[鼓掌][鼓掌][鼓掌]
1	[放鞭炮]庆祝庆祝//@把你写在歌里面:[鼓掌]
1	[赞][太开心]//@平淡是真7053:[礼物]//@水墨婺源: [赞][微风]
1	//@全球顶尖内涵图:超喜欢张爱玲的文字[爱你]
1	哇哈…老姐辛苦了…哈哈…我也爱你~[哈哈][哈哈][哈哈][心][心][心]
1	今您又宵夜啦，都是瘦人呀。[哈哈]
1	//@十二星座爱情观:看你的每一句话都很有感觉[爱你]每一句都能戳中我的心窝[赞]
1	@私家车美食导航 栏目组招人纳新啦！今天天不好，阿姨没买菜，节目组打扫冰箱对付一顿[哈哈][哈哈][哈哈]比平时水准降两个档[思考]！喃冲着这伙食还不飒愣愣快点来应聘吗？
1	[哈哈]//@Byford张碧仿:这是我想做的哈哈
1	时间不早拉，准备睡觉。晚安(^.^)[嘻嘻]
1	谢谢你夸奖[嘻嘻]
1	鲜榨甘蔗汁， 好喝不贵[嘻嘻]
1	女勇士也来啦[哈哈]明天见~ //@枕边有张脸:#枕边有张脸#封门村首映礼四大勇士已经诞生了，最后入围封门村的两个勇士是@N楼贱人 @心香一瓣- ，明晚他们参加入鬼村、看鬼片、住鬼宅、睡鬼炕、见鬼脸的封门村农家乐活动。
1	@五粮情酒王 这款给姑爷子也成//@岳阳特产大杨: [笑哈哈]//@牵狗的牙牙: 这个真好看！！//@岳阳特产大杨: 高端大气上档次，过年送礼有面子。[哈哈]//@纪南南: 这么高上大的东西啊[笑哈哈]//@河南农民卖土鸡: @纪南南 @杨亚天 @创业千人团
1	路痴二人组竟然很快摸到了龙坞茶村[哈哈] 先看到的不是茶园，而是蜂箱，好多年不见。
1	[赞][鼓掌]//@胡立峰: 耶鲁哥，这就是中国梦！[给力][围观][威武] //@胡锡进: //@环球时报: “中国梦”不是“白日梦”，而是像他那样，踏实践行出来的。[good]
1	感受中国历史文化博大精深！[可爱]
1	感谢大家的支持与肯定[嘻嘻]//@去不了的地方哦: 一个企业五年来的蜕变，未来会更好 //@万丽酒店:成功的庆典
1	超可爱[哈哈][哈哈][哈哈]
1	我发现我越来越邪恶勒。。[汗] //@相声演员王勇: [哈哈]//@相声演员胡云鹏: 为什么不喜欢尖的我就喜欢啊//@学做一个聪明的人:突然懂了，这个好邪恶了啊 [抓狂]
1	每天都在这个循环里出不来....[哈哈]太写真了！！ via颜文字君
1	咖啡金杯萃取教学后，来到红酒品鉴教室来杯白葡萄酒 惬意一下。[馋嘴] 发现同学们都是小红酒专家哦[鼓掌]
1	养两只的举手[握手] //@ZhaiXuming:[嘻嘻] //@俭小鱼:[可怜][委屈]这就是养两只狗狗的原因@ZhaiXuming@果粒橙_cyx@狮子曼陀罗
1	非洲的公厕标志，其实可以不加英文的。[嘻嘻]
1	[鼓掌]@菲比Febe @俭小鱼 @董芳0000 @奥迪汇
1	这应该算是后感恩节吧，正能量满满[鼓掌]，影像的幸福就是可以记录某一刻的状态，无论悲喜，在回忆时，会有种穿透心灵的力量，我很荣幸，做了这样的事，这应该是从乔小胖的夏天开始，然后秋叶温暖的流落，你我都是阳光的宠儿，然后止于五道营，以后写个故事，就叫乔小胖和七老师不得不说的故事，哈哈~
1	接天莲叶无穷碧，映日荷花别样红^^^^^ 夏天到了，一起去拍花花草草呀！[嘻嘻]
1	相当于国内价格的一半多。[鼓掌]
1	大家多聚！ //@王中王Mouse://@京城豆腐白:[鼓掌]//@食全食美老倪: 圆满收官啊！[good][赞] //@生活禅在旅行:“2012年度标杆饮食品牌评选活动”圆满收官。岁末将至，在新的一年里，不变的是希望，升腾的是梦想，再次收获之时我们必将采颉硕果，淋漓酣畅！@孟波@少宇adman
1	感谢支持哦！本人专长餐饮策划！没别的，交个朋友，只是不想再看到那么多的品牌倒下，尤其是刚创业的那些餐饮老板，辛辛苦苦攒的钱不能就这么付之东流了，很多小品牌的问题其实都特别透彻，只是这些刚进入餐饮的老板们没有抓到餐饮的门道！欢迎和大家探讨！//@袁雯说: [赞][鼓掌][鼓掌]支持一下
1	刚听到一个真实的笑话：朋友的朋友小k，潜水，一下去就开始吐，然后鱼都过来了。。。 [偷笑][嘻嘻][哈哈]
1	大秦帝国[哈哈]
1	你是那只 Young bird 么?[嘻嘻] //@UE-YoungBirdPlan: @城规田宝江 @长江老哈 @饶小军V @梁井宇 @何巍总建筑师 @竹林居士- @刘昊威CAA @刘晓都 @高栋 @建筑师曹晓昕 @盛宇宏 @Domus国际中文版 @Domus国际中文版_于冰 @Domus国际中文版执行出版人Isa @绿界Green @张长城
1	回头我给你们试试，哈哈哈[哈哈][哈哈] //@冷笑话精选:漂亮简单的长发各式扎法，可以推广哦！女孩儿们学习。。。 @o艾米0 @果粒橙_cyx @关太家的关兜兜
1	雨猴子归位，武夷山雨天来迎[哈哈][威武]屡试不爽~~
1	我也自己在转一回[嘻嘻][嘻嘻]
1	从@美丽俏佳人 穿过到#美人天下# 滴 姑凉[爱你]
1	//@亚蕾克希儿:[哈哈][哈哈] // @胡延平 :玩手机的同学有：马云、丁磊......做笔记的同学有：马化腾、张朝阳......认真听讲的同学有：古永锵、李彦宏......总结学习心得的同学有：曹国伟、马化腾...... @老沉  同学干嘛呢干嘛呢？答：笔记本电脑做笔记，比他们用笔做笔记强多咧[偷笑]
1	娄底之行短暂却开心，再见娄底。我好喜欢娄底步行街的可爱玩具车…下次再来乘坐你。还有那失而复得的小背心，小短裤。呵呵…//@-梦遥-:自拍时才发现，你手臂有多长，某人手臂...一拿手机只框得进俩人 @MOTV马主播 [太开心]
1	//@启韬资讯:女生最关心这个了[哈哈]
1	显然拍媳妇儿马屁的说法[嘻嘻]//@kb8q:明显都是妈妈最近的大爱，一定是特意留给孩子的[做鬼脸] //@慧小左: 回复@??嘉-不?-?喜:哪是剩的呀，是特意留的，有肉有菜的[偷笑] //@??嘉-不?-?喜:一看就有麻麻晚上的剩汤[偷笑] //@慧小左:回复@closeureyes:不少啊，还有那么多配菜呢[偷笑]
1	恭喜俊少！俺也曾得到过刘总的墨宝哦！四个字:"心在遥远"[哈哈][哈哈]
1	恩！[哈哈]
1	音乐神童必须会这首[嘻嘻]//@浮云-福运-富蕴:@福临-岁月老人 //@小苹果露:Bumble Bee 也是一神曲，快成演奏标杆了
1	小天使~祝我做个好梦吧~晚安[爱你]
1	刚看了昨天的流量。。[鼓掌]兴奋到喷niao！肯定我又在哪里积德了！[good]棒！继续保持。
1	//@无与伦比的app: 神一样的轮蹲奥猪委[嘻嘻]
1	刚才在央视新闻台里听男主持人说：烟花＂办＂竹....好欢乐呀！新春一定要欢乐！办起来！[哈哈][偷笑][偷笑]
1	[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈] //@屁典Dian是拉风青年:[哈哈] //@Miss-Yo:画的真好
1	人间仙境[微风] //@腾讯QQ: //@有了周哥的飞少:  //@吉胡阿莎: 感谢！[ok]我所爱的就在身边[可爱] //@泸沽湖二车蓝宝石客栈: 祝福你和相爱的人  //@吉胡阿莎:回复@腾讯QQ:我承包70年的橄榄山未来！[可爱]我不信在未来63年的时间里，橄榄山还不能实现我的梦想！  //@腾讯QQ:[偷笑][偷笑]世外桃源
1	[干杯][干杯]地道纯粹的食客！[赞][赞]//@中视传媒--孙璐璐:要比焦叶的味道还纯正 //@暹罗象泰餐:回复@苏德格本尼:[嘻嘻][鼓掌] //@苏德格本尼:太感动啦！环境好服务好味道更是超级好，作为一个吃遍泰餐的老食客，你家目前排第一。全五星！祝生意兴隆！ //@暹罗象泰餐:欢迎常来哈! 生日快乐!!![蛋糕]
1	回复@水天一色TuiL 我的老婆只准我来负责，但不介意帮别人负责他们的……[哈哈]
1	#平安夜晚会# 熠熠灯光演绎温婉风情，圣诞颂歌让欢乐流淌。我们邀您共同揭开圣诞晚会的神秘面纱。绚丽舞台，激情四射，饕餮美食，缤纷好礼。五光十色，精彩纷呈，尽在海景假日平安夜晚会。订票热线：3430888-2208[鼓掌]
1	红粉佳人，俏江南[good]//@lap-tina: //@瑞龟吉祥: [赞]//@李家大小姐6666: 愉快的歌声满天涯![心][爱你] //@心海20101012: 新周愉快！[心][爱你]//@李家大小姐6666: [good]//@兴宁五阿哥: [咖啡][微风][微风][微风][微风][微风][微风]//@lilihongxinglai: //@LYT东南如意: [赞]//@心海20101012: [心]
1	嘿嘿~ 欢迎到@首都机场朗豪酒店 休息一下[嘻嘻]
1	就你有最大[嘻嘻][哈哈][偷笑]
1	偶去桂林最想干的8件事情：1、吃一碗最最正宗的桂林米粉 2、漂一个最长的漓江风光 3、爬到相公山看漓江全景 4，在阳朔懒猫家的星星房看漫天繁星 5、吃一顿杨猫童鞋做得好吃达 6、在西街买醉一次 7、在龙脊梯田看日出 8、和懒猫家的一群喵星人玩耍 @桂林懒猫青年旅社 @杨猫 @远方网 [哈哈]
1	//@张家界青和锦江国际酒店: 最后的期限，活动八月底结束，赶快啦！[嘻嘻][嘻嘻]
1	捡走[可爱] //@悦八: @八贝贝 [花心] //@淘宝美食: 面包诱惑――自己做！！
1	我们的小黄书真给力！[嘻嘻]
1	[鼓掌]//@郭卫东1967:允许他们的疑问，因为叶诗文得到了金牌。干干净净的金牌，他们没有得到，难道还不许他们发发牢骚，找着借口吗？用清白回答他们就是最好的回答。同时要鼓励叶诗文：强大的肺活量下有一颗强大的心脏[哈哈]
1	@台湾花莲民宿地中海恋人海景 你们花莲哦[可爱]
1	回复@桂_花_酸_梅_汤:@太受欢迎有人抢了宝贝 我确实是非典型，但脾气见长，属于上升白羊[哈哈] //@桂_花_酸_梅_汤:我是，@cchengwei 你是么？ //@太受欢迎有人抢了宝贝: @cchengwei @桂_花_酸_梅_汤 看看 这根我一样 典型白羊 你俩是非典[偷笑][偷笑][哈哈]忒勤劳
1	回顾有他的专注，才有不断的超越 //@蔡文胜:回顾2010-4-16号的帖子。开始是买iPhone,android都报销，为了鼓励多用安卓，我只给买安卓系统手机才报销。[嘻嘻]
1	真的哦。[嘻嘻] //@俞靓:这个妹纸们还千万别效仿。西方女人生娃休息几天就来上班，16度的空调下穿短裙高跟。但人家得一个感冒都翻天覆地了，有些过敏体质吃颗花生就死了。人家老公会说，瞧中国女人，哪个人吃颗花生就死了，别矫情了么[汗]建议这种事情男人们就沉默吧，等哪天你们能生娃了再出来吠。
1	@人多的地方别去 这能看出啥车了不？  //@宋兆桓: //@冯跃Jimmy:回复@朱睿_JOOOOY:奥迪在非洲都深入人心了[嘻嘻] //@朱睿_JOOOOY:竹车衣?[偷笑]@石-大-宇 //@冯跃Jimmy
1	[爱你] //@当时我就震惊了:有爱的方式！！！
1	在马拉喀什麦地那老城闲逛，大房子短街[给力]Riad庭院，安达鲁西亚风格（西班牙和阿拉伯）混合体，大约3000美金一平米！这要在北京不得10万一平米啊？会五国外语的导游Aziz说中国真好，女人都上太空了[哈哈]而摩洛哥这么富有的国土，人民却很穷。殖民地啊，一言难尽[泪]
1	在每个人心中，都有一种坚持，就像一面镜子，站在镜子面前，我们不停审视，感慨时光流逝……悲伤变成等待，等待变成无奈，《最后只好停下来》。第五次，越来越喜欢戏的细腻。其实11年全国文华奖的颁奖典礼，我就站在@杨扬yannis 身边，你不知道吧[可爱]~如今能这样的相遇，了解这部作品的始末，奇妙
1	穿越了？//@赢在东南:[哈哈] //@潘祥A:今儿不是5月9号吗？[思考]//@翟振林ZGHang: 中国真伟大 //@贾大户:大概五月十二日发
1	风林火山有！[嘻嘻] //@尧的江湖:我爱麦乳精，可惜买不到了
1	你果然是个小吃货[哈哈]
1	喜欢这种比喻！[哈哈]//@郭铭洋_Miya: 回复@勤劳的工作狂:?於足球我的看法和阿成?於?球的看法比?一致：喜?看一群千?富翁?汗如雨，?了一?小球?得你死我活，?哭一鼻子，打一架甚?的。哈哈 //@勤劳的工作狂:哈哈。女孩子看球是因为球星帅哥。[偷笑][偷笑]
1	这种事有谁会不愿意咧？？？[嘻嘻]
1	振精了。。。人类真的已经不能阻止神曲了~~[嘻嘻]
1	期待早日推出南锣鼓巷攻略[鼓掌]
1	稍晚到[心]//@法图麦的妈妈: 稍晚到！[哈哈]
1	唐兄是曲艺的希望，我的老师!不论技术还是精神//@?弦?林:回复@忽略的马甲:你相信我吧[嘻嘻][钟] //@忽略的马甲:回复@?弦?林:[嘻嘻] 从十点钟开始？ //@?弦?林:唐柯兄是我的榜样！[good] //@鼓书艺人: 谢谢你的鼓励，也谢谢大家对我们共同喜爱的鼓曲艺术的捧场[握手]
1	早安~[爱你]
1	回复@我是谭小刀: 有创意[good][哈哈] //@我是谭小刀:一天到晚抽红包，一定能成小土豪！
1	[爱你][爱你][爱你][鼓掌][鼓掌][鼓掌]18岁
1	亲爱的同事兼同学@小泡芙球 生日快乐哦！！还有你可爱的女儿小米菲越来越美丽，越来越可爱！[爱你][蛋糕][蛋糕][手套][手套]
1	[爱你] //@野孩子涂鸦:哈哈哈，多谢夸奖，忍不住再转一次[转发]//@我是歌手: 把@谢娜 画的好精致呀，@野孩子涂鸦 好棒！[心]
1	#Nobu精选#Nobu北京独家供应的新鲜空运生蚝可以上桌啦！！这其中包括来自法国的Spéciale Tarbouriech生蚝，这种粉色生蚝即使在盛产时期每月也产量相对较少。而味道以浓郁著称的贝隆生蚝，则肉汁甘美，口感清新爽嫩，是搭配白葡萄酒Sauvignon Blanc的不二"蚝"选哦[亲亲][亲亲]下图为贝隆生蚝
1	[哈哈]谢谢亲的慷慨传授！~//@木脑壳小龟: 你已深得我的吃货真传了?//@J_LO131501:田源鸡[嘻嘻]
1	哈哈，问题不大，公司离得近吗，给您送过去！[嘻嘻][哈哈] //@徐任重:快快快。我来点个餐，黑椒汁龙虾+蒜蓉西兰花+土豆沙拉。如何？ //@玖食龙虾餐厅: 哈哈，好啊，回头跟厨房合计合计！[嘻嘻][哈哈] //@徐任重:走一个。我第一个试吃。
1	转发解救单身女青年。//@vodka的森林木: 回复@SF黑人无产阶级:[哈哈]谢谢苏渤赞赏！ //@SF黑人无产阶级:豪哥好美丽~~
1	#大学毕业十周年聚会#酒喝再多，也比上同学的情谊，我的兄弟们，喝好，玩好！记住，我们是一辈子的！[哈哈][哈哈][爱你]
1	鸡肉含有维生素C、E等，蛋白质的含量比例较高，种类多，而且消化率高，很容易被人体吸收利用 ，有增强体力、强壮身体的作用哦~[爱你]
1	绽放的好[嘻嘻] //@莪狠想乖A:我那个我就厚脸皮了一下，叫双莓绽放
1	晚安。今天貌似有点在刷屏。不过状态找回来的感觉真爽。。[哈哈] [鼓掌]
1	[鼓掌]//@沈涛:其实我们并不需要太作秀的爱情，两人之间不用太腻，正常就好；脸面不要太薄，有所顾忌就好；脸皮不要太厚，对方懂得就好；礼物不用太重，用心就好；遇事不要太急，顾及对方就好。[哈哈][哈哈]
1	你说说?怎么这么多优点呢?怪不好意思得真是！[哈哈]
1	[鲜花][鲜花][鲜花][鲜花][鲜花][鲜花][鲜花]//@克瑞思Chris:[鼓掌][鼓掌][鼓掌]@三摩地帮主  //@三摩地素食:感谢“三摩地素食”“东方美芳香SPA"的所有员工们，你们才是最美丽的，把你们的美带给每一位顾客。
1	[哈哈] //@哈戳戳:[哈哈][哈哈][哈哈][鼓掌][鼓掌][鼓掌]
1	现在的观众好热情啊[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
1	//@东珍纳兰文化传播中心: 何止印度[哈哈] //@中国民间女性影展:看着心里酸酸的，因为我们知道这样的孩子还有很多很多......
1	@stella的哈哈岁月 [嘻嘻]//@英国最热门: 学习贴[good]
1	上周末?的比较红的发色，洗发时水都变成浅玫红色往下流，陶看到了，说：“妈妈，我感觉你头发流的水象融化的草莓冰淇淋。”今儿一去震晕不少人，是有点儿红了，但坚决不再?，就一红到底吧[哈哈]
1	不错啊[哈哈] //@金猪梅子: @暖海豚 @小白菟白呦白 看着不错啊！
1	亲爱的的帅哥美女们情人节快乐啊！祝成双成对的人有情人终成眷属，单着的早日找到你们的另一半！谢谢所有爱我和我爱的人陪我走过的春夏秋冬！有大家在我很幸福！也祝我潜伏的另一半情人节快乐！[哈哈][哈哈][哈哈][太开心][太开心][太开心][酷][酷][酷][鼓掌][鼓掌][鼓掌][花心][花心][花心][抱抱]
1	[鼓掌][鼓掌][鼓掌]//@游走的胖纸: 回复@Calvin_Zhu的Style:回来给你看。摆的一米[偷笑] //@Calvin_Zhu的Style:跪求 @木?是式 生日快乐歌视频！[偷笑]
1	[心][心][心] //@大连兜兜:我爱大连我爱你！我们会继续每周六走起的[嘻嘻][嘻嘻][嘻嘻]
1	[给力] //@无锡金陵大饭店: 喜欢就行动起来吧[嘻嘻]
1	活得单纯才有幸福感。[爱你]
1	大厨很给力~！哈哈哈?~   真没什么不能播的，但是千呼万唤始出来 真在说明压轴啊有木有~！！！[嘻嘻]
1	[可爱]//@i远风:[哈哈]真乐//@天每羊: 笑抽了，太形象了，我有时也这么干，唉！//@Nicolai熊猫: 紧紧笑色！！
1	//@牛尔:[哈哈] 午饭差点喷出来！
1	#Dusit Thani Maldives#[太开心]原来都喜天阙马尔代夫度假村晚上还有露天电影看[鼓掌][鼓掌][鼓掌]
1	老妈子酿的葡萄酒[哈哈][哈哈][哈哈][哈哈]想喝吗？
1	貌似很好吃 //@海燕shirley:看着味道不错呦[鼓掌]
1	下午茶啦~~~甜控们坐不住啦！~~~@北京香格里拉 法国名厨Yannick Alleno旗下的S.T.A.Y思餐厅出品！焦糖的面包球配上鲜奶油，好美味哦[鼓掌] @叶沁Catherine
1	#免费去远方?躺着看桂林# day8。结束全部行程，到达桂林两江机场候机回京!感谢@桂林懒猫青年旅社 的周全安排，本宫表示很满意，故允准你盘据此地发扬光大!本宫一年后再微服私访![嘻嘻][哈哈]  @小莫在远方 @远方网 @远方网客栈联盟
1	至今仍在回味赛道上的感觉 //@只想到底: //@沙桐:跟你们在一起很开心～[爱你]@MistaB 何时招呼鸿仓 @白小免 @路易贾 @关文晶 @ramp_牙签Stanl @吴坤-汽车旅行杂志 @时尚先生史强 @SNIPER韩栋 @FFF-AUTOMOBILE @汪小匪 @Daniel范孝丹
